period,dimension,org_level,org_code,org_name,measure1,count_of,value
2019-20,ONSETOFLABOUR,PROVIDER,RYJ,Imperial College Healthcare NHS Trust,Caesarean Section,deliveries,45
2019-20,ONSETOFLABOUR,PROVIDER,RYJ,Imperial College Healthcare NHS Trust,Medical induction,deliveries,135
2019-20,ONSETOFLABOUR,PROVIDER,RYJ,Imperial College Healthcare NHS Trust,missing value / value outside reporting parameters,deliveries,2700
2019-20,ONSETOFLABOUR,PROVIDER,RYJ,Imperial College Healthcare NHS Trust,Spontaneous,deliveries,285
2019-20,ONSETOFLABOUR,PROVIDER,RYJ,Imperial College Healthcare NHS Trust,Surgical and medical induction,deliveries,5
2019-20,ONSETOFLABOUR,PROVIDER,RYJ,Imperial College Healthcare NHS Trust,Surgical induction,deliveries,30
2019-20,ONSETOFLABOUR,PROVIDER,RYR,Western Sussex Hospitals NHS Foundation Trust,Caesarean Section,deliveries,25
2019-20,ONSETOFLABOUR,PROVIDER,RYR,Western Sussex Hospitals NHS Foundation Trust,Medical induction,deliveries,535
2019-20,ONSETOFLABOUR,PROVIDER,RYR,Western Sussex Hospitals NHS Foundation Trust,Not known,deliveries,20
2019-20,ONSETOFLABOUR,PROVIDER,RYR,Western Sussex Hospitals NHS Foundation Trust,Spontaneous,deliveries,1535
2019-20,ONSETOFLABOUR,PROVIDER,RYR,Western Sussex Hospitals NHS Foundation Trust,Surgical and medical induction,deliveries,165
2019-20,ONSETOFLABOUR,PROVIDER,RYR,Western Sussex Hospitals NHS Foundation Trust,Surgical induction,deliveries,230
2019-20,ONSETOFLABOUR,REGION,Y56,London,Caesarean Section,deliveries,2630
2019-20,ONSETOFLABOUR,REGION,Y56,London,Medical induction,deliveries,10950
2019-20,ONSETOFLABOUR,REGION,Y56,London,missing value / value outside reporting parameters,deliveries,6550
2019-20,ONSETOFLABOUR,REGION,Y56,London,Not known,deliveries,685
2019-20,ONSETOFLABOUR,REGION,Y56,London,Spontaneous,deliveries,37405
2019-20,ONSETOFLABOUR,REGION,Y56,London,Surgical and medical induction,deliveries,2140
2019-20,ONSETOFLABOUR,REGION,Y56,London,Surgical induction,deliveries,4130
2019-20,ONSETOFLABOUR,REGION,Y58,South West,Caesarean Section,deliveries,530
2019-20,ONSETOFLABOUR,REGION,Y58,South West,Medical induction,deliveries,6805
2019-20,ONSETOFLABOUR,REGION,Y58,South West,missing value / value outside reporting parameters,deliveries,2575
2019-20,ONSETOFLABOUR,REGION,Y58,South West,Not known,deliveries,115
2019-20,ONSETOFLABOUR,REGION,Y58,South West,Spontaneous,deliveries,17560
2019-20,ONSETOFLABOUR,REGION,Y58,South West,Surgical and medical induction,deliveries,2520
2019-20,ONSETOFLABOUR,REGION,Y58,South West,Surgical induction,deliveries,1965
2019-20,ONSETOFLABOUR,REGION,Y59,South East,Caesarean Section,deliveries,605
2019-20,ONSETOFLABOUR,REGION,Y59,South East,Medical induction,deliveries,7750
2019-20,ONSETOFLABOUR,REGION,Y59,South East,missing value / value outside reporting parameters,deliveries,6080
2019-20,ONSETOFLABOUR,REGION,Y59,South East,Not known,deliveries,180
2019-20,ONSETOFLABOUR,REGION,Y59,South East,Spontaneous,deliveries,27970
2019-20,ONSETOFLABOUR,REGION,Y59,South East,Surgical and medical induction,deliveries,2815
2019-20,ONSETOFLABOUR,REGION,Y59,South East,Surgical induction,deliveries,2860
2019-20,ONSETOFLABOUR,REGION,Y60,Midlands,Caesarean Section,deliveries,2860
2019-20,ONSETOFLABOUR,REGION,Y60,Midlands,Medical induction,deliveries,8360
2019-20,ONSETOFLABOUR,REGION,Y60,Midlands,missing value / value outside reporting parameters,deliveries,11890
2019-20,ONSETOFLABOUR,REGION,Y60,Midlands,Not known,deliveries,680
2019-20,ONSETOFLABOUR,REGION,Y60,Midlands,Spontaneous,deliveries,31095
2019-20,ONSETOFLABOUR,REGION,Y60,Midlands,Surgical and medical induction,deliveries,3360
2019-20,ONSETOFLABOUR,REGION,Y60,Midlands,Surgical induction,deliveries,6815
2019-20,ONSETOFLABOUR,REGION,Y61,East of England,Caesarean Section,deliveries,1635
2019-20,ONSETOFLABOUR,REGION,Y61,East of England,Medical induction,deliveries,5975
2019-20,ONSETOFLABOUR,REGION,Y61,East of England,missing value / value outside reporting parameters,deliveries,5525
2019-20,ONSETOFLABOUR,REGION,Y61,East of England,Not known,deliveries,40
2019-20,ONSETOFLABOUR,REGION,Y61,East of England,Spontaneous,deliveries,20130
2019-20,ONSETOFLABOUR,REGION,Y61,East of England,Surgical and medical induction,deliveries,3235
2019-20,ONSETOFLABOUR,REGION,Y61,East of England,Surgical induction,deliveries,1510
2019-20,ONSETOFLABOUR,REGION,Y62,North West,Caesarean Section,deliveries,1485
2019-20,ONSETOFLABOUR,REGION,Y62,North West,Medical induction,deliveries,10755
2019-20,ONSETOFLABOUR,REGION,Y62,North West,missing value / value outside reporting parameters,deliveries,4125
2019-20,ONSETOFLABOUR,REGION,Y62,North West,Not known,deliveries,150
2019-20,ONSETOFLABOUR,REGION,Y62,North West,Spontaneous,deliveries,17620
2019-20,ONSETOFLABOUR,REGION,Y62,North West,Surgical and medical induction,deliveries,2505
2019-20,ONSETOFLABOUR,REGION,Y62,North West,Surgical induction,deliveries,1440
2019-20,ONSETOFLABOUR,REGION,Y63,North East and Yorkshire,Caesarean Section,deliveries,605
2019-20,ONSETOFLABOUR,REGION,Y63,North East and Yorkshire,Medical induction,deliveries,8840
2019-20,ONSETOFLABOUR,REGION,Y63,North East and Yorkshire,missing value / value outside reporting parameters,deliveries,15865
2019-20,ONSETOFLABOUR,REGION,Y63,North East and Yorkshire,Not known,deliveries,830
2019-20,ONSETOFLABOUR,REGION,Y63,North East and Yorkshire,Spontaneous,deliveries,26270
2019-20,ONSETOFLABOUR,REGION,Y63,North East and Yorkshire,Surgical and medical induction,deliveries,5520
2019-20,ONSETOFLABOUR,REGION,Y63,North East and Yorkshire,Surgical induction,deliveries,3705
2019-20,SKINTOSKINCONTACT1HOURTERM,ALL SUBMITTERS,ALL,ALL SUBMITTERS,Missing Value / Value outside reporting parameters,babies,41890
2019-20,SKINTOSKINCONTACT1HOURTERM,ALL SUBMITTERS,ALL,ALL SUBMITTERS,No,babies,83720
2019-20,SKINTOSKINCONTACT1HOURTERM,ALL SUBMITTERS,ALL,ALL SUBMITTERS,Yes,babies,231130
2019-20,SKINTOSKINCONTACT1HOURTERM,PROVIDER,R0B,South Tyneside and Sunderland FT,Missing Value / Value outside reporting parameters,babies,1080
2019-20,SKINTOSKINCONTACT1HOURTERM,PROVIDER,R0B,South Tyneside and Sunderland FT,No,babies,85
2019-20,SKINTOSKINCONTACT1HOURTERM,PROVIDER,R0B,South Tyneside and Sunderland FT,Yes,babies,1700
2019-20,SKINTOSKINCONTACT1HOURTERM,PROVIDER,R1F,Isle of Wight NHS Trust,Missing Value / Value outside reporting parameters,babies,80
2019-20,SKINTOSKINCONTACT1HOURTERM,PROVIDER,R1F,Isle of Wight NHS Trust,No,babies,95
2019-20,SKINTOSKINCONTACT1HOURTERM,PROVIDER,R1F,Isle of Wight NHS Trust,Yes,babies,650
2019-20,SKINTOSKINCONTACT1HOURTERM,PROVIDER,R1H,Barts Health NHS Trust,Missing Value / Value outside reporting parameters,babies,7400
2019-20,SKINTOSKINCONTACT1HOURTERM,PROVIDER,R1K,London North West University Healthcare NHS Trust,Missing Value / Value outside reporting parameters,babies,5
2019-20,SKINTOSKINCONTACT1HOURTERM,PROVIDER,R1K,London North West University Healthcare NHS Trust,No,babies,3805
2019-20,SKINTOSKINCONTACT1HOURTERM,PROVIDER,R1K,London North West University Healthcare NHS Trust,Yes,babies,435
2019-20,SKINTOSKINCONTACT1HOURTERM,PROVIDER,RA2,Royal Surrey County Hospital NHS Foundation Trust,No,babies,525
2019-20,SKINTOSKINCONTACT1HOURTERM,PROVIDER,RA2,Royal Surrey County Hospital NHS Foundation Trust,Yes,babies,1770
2019-20,SKINTOSKINCONTACT1HOURTERM,PROVIDER,RA9,Torbay and South Devon NHS Foundation Trust,Missing Value / Value outside reporting parameters,babies,5
2019-20,SKINTOSKINCONTACT1HOURTERM,PROVIDER,RA9,Torbay and South Devon NHS Foundation Trust,No,babies,90
2019-20,SKINTOSKINCONTACT1HOURTERM,PROVIDER,RA9,Torbay and South Devon NHS Foundation Trust,Yes,babies,840
2019-20,SKINTOSKINCONTACT1HOURTERM,PROVIDER,RAE,Bradford Teaching Hospitals NHS Foundation Trust,No,babies,695
2019-20,SKINTOSKINCONTACT1HOURTERM,PROVIDER,RAE,Bradford Teaching Hospitals NHS Foundation Trust,Yes,babies,3335
2019-20,SKINTOSKINCONTACT1HOURTERM,PROVIDER,RAJ,Mid and South Essex NHS Foundation Trust,Missing Value / Value outside reporting parameters,babies,5
2019-20,SKINTOSKINCONTACT1HOURTERM,PROVIDER,RAJ,Mid and South Essex NHS Foundation Trust,No,babies,180
2019-20,SKINTOSKINCONTACT1HOURTERM,PROVIDER,RAJ,Mid and South Essex NHS Foundation Trust,Yes,babies,3155
2019-20,SKINTOSKINCONTACT1HOURTERM,PROVIDER,RAL,Royal Free London NHS Foundation Trust,Missing Value / Value outside reporting parameters,babies,380
2019-20,SKINTOSKINCONTACT1HOURTERM,PROVIDER,RAL,Royal Free London NHS Foundation Trust,No,babies,205
2019-20,SKINTOSKINCONTACT1HOURTERM,PROVIDER,RAL,Royal Free London NHS Foundation Trust,Yes,babies,775
2019-20,SKINTOSKINCONTACT1HOURTERM,PROVIDER,RAS,The Hillingdon Hospitals NHS Foundation Trust,Missing Value / Value outside reporting parameters,babies,280
2019-20,SKINTOSKINCONTACT1HOURTERM,PROVIDER,RAS,The Hillingdon Hospitals NHS Foundation Trust,No,babies,505
2019-20,SKINTOSKINCONTACT1HOURTERM,PROVIDER,RAS,The Hillingdon Hospitals NHS Foundation Trust,Yes,babies,2595
2019-20,SKINTOSKINCONTACT1HOURTERM,PROVIDER,RBD,Dorset County Hospital NHS Foundation Trust,No,babies,220
2019-20,SKINTOSKINCONTACT1HOURTERM,PROVIDER,RBD,Dorset County Hospital NHS Foundation Trust,Yes,babies,1295
2019-20,SKINTOSKINCONTACT1HOURTERM,PROVIDER,RBK,Walsall Healthcare NHS Trust,No,babies,705
2019-20,SKINTOSKINCONTACT1HOURTERM,PROVIDER,RBK,Walsall Healthcare NHS Trust,Yes,babies,2035
2019-20,SKINTOSKINCONTACT1HOURTERM,PROVIDER,RBL,Wirral University Teaching Hospital NHS Foundation Trust,Missing Value / Value outside reporting parameters,babies,1125
2019-20,SKINTOSKINCONTACT1HOURTERM,PROVIDER,RBL,Wirral University Teaching Hospital NHS Foundation Trust,No,babies,30
2019-20,SKINTOSKINCONTACT1HOURTERM,PROVIDER,RBL,Wirral University Teaching Hospital NHS Foundation Trust,Yes,babies,1600
2019-20,SKINTOSKINCONTACT1HOURTERM,PROVIDER,RBZ,Northern Devon Healthcare NHS Trust,Missing Value / Value outside reporting parameters,babies,100
2019-20,SKINTOSKINCONTACT1HOURTERM,PROVIDER,RBZ,Northern Devon Healthcare NHS Trust,No,babies,875
2019-20,SKINTOSKINCONTACT1HOURTERM,PROVIDER,RBZ,Northern Devon Healthcare NHS Trust,Yes,babies,255
2019-20,SKINTOSKINCONTACT1HOURTERM,PROVIDER,RC1,Bedford Hospital NHS Trust,No,babies,2145
2019-20,SKINTOSKINCONTACT1HOURTERM,PROVIDER,RC1,Bedford Hospital NHS Trust,Yes,babies,460
2019-20,SKINTOSKINCONTACT1HOURTERM,PROVIDER,RC9,Bedfordshire Hospitals NHS Foundation Trust,Missing Value / Value outside reporting parameters,babies,5
2019-20,SKINTOSKINCONTACT1HOURTERM,PROVIDER,RC9,Bedfordshire Hospitals NHS Foundation Trust,No,babies,3915
2019-20,SKINTOSKINCONTACT1HOURTERM,PROVIDER,RC9,Bedfordshire Hospitals NHS Foundation Trust,Yes,babies,715
2019-20,SKINTOSKINCONTACT1HOURTERM,PROVIDER,RCB,York Teaching Hospital NHS Foundation Trust,No,babies,155
2019-20,SKINTOSKINCONTACT1HOURTERM,PROVIDER,RCB,York Teaching Hospital NHS Foundation Trust,Yes,babies,1090
2019-20,SKINTOSKINCONTACT1HOURTERM,PROVIDER,RCD,Harrogate and District NHS Foundation Trust,Missing Value / Value outside reporting parameters,babies,5
2019-20,SKINTOSKINCONTACT1HOURTERM,PROVIDER,RCD,Harrogate and District NHS Foundation Trust,No,babies,105
2019-20,SKINTOSKINCONTACT1HOURTERM,PROVIDER,RCD,Harrogate and District NHS Foundation Trust,Yes,babies,970
2019-20,SKINTOSKINCONTACT1HOURTERM,PROVIDER,RCF,Airedale NHS Foundation Trust,Missing Value / Value outside reporting parameters,babies,10
2019-20,SKINTOSKINCONTACT1HOURTERM,PROVIDER,RCF,Airedale NHS Foundation Trust,No,babies,200
2019-20,SKINTOSKINCONTACT1HOURTERM,PROVIDER,RCF,Airedale NHS Foundation Trust,Yes,babies,1145
2019-20,SKINTOSKINCONTACT1HOURTERM,PROVIDER,RCX,"The Queen Elizabeth Hospital, Kings Lynn  NHS Foundation Trust",No,babies,365
2019-20,SKINTOSKINCONTACT1HOURTERM,PROVIDER,RCX,"The Queen Elizabeth Hospital, Kings Lynn  NHS Foundation Trust",Yes,babies,1450
2019-20,SKINTOSKINCONTACT1HOURTERM,PROVIDER,RD1,Royal United Hospitals Bath NHS Foundation Trust,No,babies,1075
2019-20,SKINTOSKINCONTACT1HOURTERM,PROVIDER,RD1,Royal United Hospitals Bath NHS Foundation Trust,Yes,babies,1420
2019-20,SKINTOSKINCONTACT1HOURTERM,PROVIDER,RD3,Poole Hospital NHS Foundation Trust,Missing Value / Value outside reporting parameters,babies,30
2019-20,SKINTOSKINCONTACT1HOURTERM,PROVIDER,RD3,Poole Hospital NHS Foundation Trust,No,babies,645
2019-20,SKINTOSKINCONTACT1HOURTERM,PROVIDER,RD3,Poole Hospital NHS Foundation Trust,Yes,babies,3030
2019-20,SKINTOSKINCONTACT1HOURTERM,PROVIDER,RDE,East Suffolk and North Essex NHS Foundation Trust,No,babies,695
2019-20,SKINTOSKINCONTACT1HOURTERM,PROVIDER,RDE,East Suffolk and North Essex NHS Foundation Trust,Yes,babies,2955
2019-20,SKINTOSKINCONTACT1HOURTERM,PROVIDER,RDU,Frimley Health NHS Foundation Trust,Missing Value / Value outside reporting parameters,babies,5
2019-20,SKINTOSKINCONTACT1HOURTERM,PROVIDER,RDU,Frimley Health NHS Foundation Trust,No,babies,995
2019-20,SKINTOSKINCONTACT1HOURTERM,PROVIDER,RDU,Frimley Health NHS Foundation Trust,Yes,babies,7460
2019-20,SKINTOSKINCONTACT1HOURTERM,PROVIDER,RDZ,The Royal Bournemouth and Christchurch Hospitals NHS Foundation Trust,No,babies,5
2019-20,SKINTOSKINCONTACT1HOURTERM,PROVIDER,RDZ,The Royal Bournemouth and Christchurch Hospitals NHS Foundation Trust,Yes,babies,215
2019-20,SKINTOSKINCONTACT1HOURTERM,PROVIDER,REF,Royal Cornwall Hospitals NHS Trust,Missing Value / Value outside reporting parameters,babies,260
2019-20,SKINTOSKINCONTACT1HOURTERM,PROVIDER,REF,Royal Cornwall Hospitals NHS Trust,No,babies,495
2019-20,SKINTOSKINCONTACT1HOURTERM,PROVIDER,REF,Royal Cornwall Hospitals NHS Trust,Yes,babies,2880
2019-20,SKINTOSKINCONTACT1HOURTERM,PROVIDER,REP,Liverpool Womens NHS Foundation Trust,Missing Value / Value outside reporting parameters,babies,7105
2019-20,SKINTOSKINCONTACT1HOURTERM,PROVIDER,RF4,"Barking, Havering and Redbridge University Hospitals NHS Trust",Missing Value / Value outside reporting parameters,babies,505
2019-20,SKINTOSKINCONTACT1HOURTERM,PROVIDER,RF4,"Barking, Havering and Redbridge University Hospitals NHS Trust",No,babies,415
2019-20,SKINTOSKINCONTACT1HOURTERM,PROVIDER,RF4,"Barking, Havering and Redbridge University Hospitals NHS Trust",Yes,babies,5385
2019-20,SKINTOSKINCONTACT1HOURTERM,PROVIDER,RFF,Barnsley Hospital NHS Foundation Trust,No,babies,330
2019-20,SKINTOSKINCONTACT1HOURTERM,PROVIDER,RFF,Barnsley Hospital NHS Foundation Trust,Yes,babies,2035
2019-20,SKINTOSKINCONTACT1HOURTERM,PROVIDER,RFR,The Rotherham NHS Foundation Trust,No,babies,520
2019-20,SKINTOSKINCONTACT1HOURTERM,PROVIDER,RFR,The Rotherham NHS Foundation Trust,Yes,babies,955
2019-20,SKINTOSKINCONTACT1HOURTERM,PROVIDER,RFS,Chesterfield Royal Hospital NHS Foundation Trust,No,babies,460
2019-20,SKINTOSKINCONTACT1HOURTERM,PROVIDER,RFS,Chesterfield Royal Hospital NHS Foundation Trust,Yes,babies,1945
2019-20,SKINTOSKINCONTACT1HOURTERM,PROVIDER,RGP,James Paget University Hospitals NHS Foundation Trust,Missing Value / Value outside reporting parameters,babies,340
2019-20,SKINTOSKINCONTACT1HOURTERM,PROVIDER,RGP,James Paget University Hospitals NHS Foundation Trust,No,babies,350
2019-20,SKINTOSKINCONTACT1HOURTERM,PROVIDER,RGP,James Paget University Hospitals NHS Foundation Trust,Yes,babies,880
2019-20,SKINTOSKINCONTACT1HOURTERM,PROVIDER,RGR,West Suffolk NHS Foundation Trust,Missing Value / Value outside reporting parameters,babies,150
2019-20,SKINTOSKINCONTACT1HOURTERM,PROVIDER,RGR,West Suffolk NHS Foundation Trust,No,babies,230
2019-20,SKINTOSKINCONTACT1HOURTERM,PROVIDER,RGR,West Suffolk NHS Foundation Trust,Yes,babies,1660
2019-20,SKINTOSKINCONTACT1HOURTERM,PROVIDER,RGT,Cambridge University Hospitals NHS Foundation Trust,No,babies,185
2019-20,SKINTOSKINCONTACT1HOURTERM,PROVIDER,RGT,Cambridge University Hospitals NHS Foundation Trust,Yes,babies,1245
2019-20,SKINTOSKINCONTACT1HOURTERM,PROVIDER,RH8,Royal Devon and Exeter NHS Foundation Trust,Missing Value / Value outside reporting parameters,babies,575
2019-20,SKINTOSKINCONTACT1HOURTERM,PROVIDER,RH8,Royal Devon and Exeter NHS Foundation Trust,No,babies,205
2019-20,SKINTOSKINCONTACT1HOURTERM,PROVIDER,RH8,Royal Devon and Exeter NHS Foundation Trust,Yes,babies,2520
2019-20,SKINTOSKINCONTACT1HOURTERM,PROVIDER,RHM,University Hospital Southampton NHS Foundation Trust,Missing Value / Value outside reporting parameters,babies,510
2019-20,SKINTOSKINCONTACT1HOURTERM,PROVIDER,RHM,University Hospital Southampton NHS Foundation Trust,No,babies,210
2019-20,SKINTOSKINCONTACT1HOURTERM,PROVIDER,RHM,University Hospital Southampton NHS Foundation Trust,Yes,babies,1705
2019-20,SKINTOSKINCONTACT1HOURTERM,PROVIDER,RHQ,Sheffield Teaching Hospitals NHS Foundation Trust,No,babies,790
2019-20,SKINTOSKINCONTACT1HOURTERM,PROVIDER,RHQ,Sheffield Teaching Hospitals NHS Foundation Trust,Yes,babies,4770
2019-20,SKINTOSKINCONTACT1HOURTERM,PROVIDER,RHU,Portsmouth Hospitals University National Health Service Trust,No,babies,405
2019-20,SKINTOSKINCONTACT1HOURTERM,PROVIDER,RHU,Portsmouth Hospitals University National Health Service Trust,Yes,babies,525
2019-20,SKINTOSKINCONTACT1HOURTERM,PROVIDER,RHW,Royal Berkshire NHS Foundation Trust,Missing Value / Value outside reporting parameters,babies,5
2019-20,SKINTOSKINCONTACT1HOURTERM,PROVIDER,RHW,Royal Berkshire NHS Foundation Trust,No,babies,3700
2019-20,SKINTOSKINCONTACT1HOURTERM,PROVIDER,RHW,Royal Berkshire NHS Foundation Trust,Yes,babies,740
2019-20,SKINTOSKINCONTACT1HOURTERM,PROVIDER,RJ1,Guys and St Thomas NHS Foundation Trust,No,babies,1410
2019-20,SKINTOSKINCONTACT1HOURTERM,PROVIDER,RJ1,Guys and St Thomas NHS Foundation Trust,Yes,babies,4180
2019-20,SKINTOSKINCONTACT1HOURTERM,PROVIDER,RJ2,Lewisham and Greenwich NHS Trust,Missing Value / Value outside reporting parameters,babies,1315
2019-20,SKINTOSKINCONTACT1HOURTERM,PROVIDER,RJ2,Lewisham and Greenwich NHS Trust,No,babies,995
2019-20,SKINTOSKINCONTACT1HOURTERM,PROVIDER,RJ2,Lewisham and Greenwich NHS Trust,Yes,babies,4300
2019-20,SKINTOSKINCONTACT1HOURTERM,PROVIDER,RJ6,Croydon Health Services NHS Trust,Missing Value / Value outside reporting parameters,babies,650
2019-20,SKINTOSKINCONTACT1HOURTERM,PROVIDER,RJ6,Croydon Health Services NHS Trust,No,babies,235
2019-20,SKINTOSKINCONTACT1HOURTERM,PROVIDER,RJ6,Croydon Health Services NHS Trust,Yes,babies,760
2019-20,SKINTOSKINCONTACT1HOURTERM,PROVIDER,RJ7,St Georges University Hospitals NHS Foundation Trust,Missing Value / Value outside reporting parameters,babies,165
2019-20,SKINTOSKINCONTACT1HOURTERM,PROVIDER,RJ7,St Georges University Hospitals NHS Foundation Trust,No,babies,275
2019-20,SKINTOSKINCONTACT1HOURTERM,PROVIDER,RJ7,St Georges University Hospitals NHS Foundation Trust,Yes,babies,3130
2019-20,SKINTOSKINCONTACT1HOURTERM,PROVIDER,RJC,South Warwickshire NHS Foundation Trust,No,babies,1035
2019-20,SKINTOSKINCONTACT1HOURTERM,PROVIDER,RJC,South Warwickshire NHS Foundation Trust,Yes,babies,1735
2019-20,SKINTOSKINCONTACT1HOURTERM,PROVIDER,RJE,University Hospitals of North Midlands NHS Trust,No,babies,1585
2019-20,SKINTOSKINCONTACT1HOURTERM,PROVIDER,RJE,University Hospitals of North Midlands NHS Trust,Yes,babies,3480
2019-20,SKINTOSKINCONTACT1HOURTERM,PROVIDER,RJL,Northern Lincolnshire and Goole NHS Foundation Trust,Missing Value / Value outside reporting parameters,babies,5
2019-20,SKINTOSKINCONTACT1HOURTERM,PROVIDER,RJL,Northern Lincolnshire and Goole NHS Foundation Trust,No,babies,2810
2019-20,SKINTOSKINCONTACT1HOURTERM,PROVIDER,RJL,Northern Lincolnshire and Goole NHS Foundation Trust,Yes,babies,780
2019-20,SKINTOSKINCONTACT1HOURTERM,PROVIDER,RJN,East Cheshire NHS Trust,Missing Value / Value outside reporting parameters,babies,105
2019-20,SKINTOSKINCONTACT1HOURTERM,PROVIDER,RJN,East Cheshire NHS Trust,No,babies,85
